file,kernel,comp,rational,mem,localmem,coalesced,atomic,F2:coalesced/mem,F4:comp/mem
96359555e1586a252fcdbfce855595cb8ede1cdc.cl,A,2,1,6,0,6,0,1,0.333
9635a22ab14f96981cfd52cd44154c5bd1ed1714.cl,A,0,1,5,0,5,0,1,0
9635d233eb530ee07bac65e81f667b0234df832c.cl,A,1,1,4,0,4,0,1,0.25
9636ba35171292ca2ba2bc9f92e9e0764aba72ba.cl,A,38,1,21,0,7,0,0.333,1.81
9636fde76865a7848f9dc061b2672f1f64541d94.cl,A,8,1,3,0,3,0,1,2.67
9638a7d200927912eebc594e45254476413aeced.cl,A,5,1,2,0,1,0,0.5,2.5
963c8e179d7c620679a610c37322c5cf4db174ef.cl,A,0,1,1,0,1,0,1,0
963d028f3b3ee7eb2cf8e6310c592c0743c81178.cl,A,2,1,5,0,5,0,1,0.4
963f9fd1d70cf8c0b5560d6cbdf977edcd9a9038.cl,A,2,0,2,0,2,0,1,1
96411df5d24a2bb55fc41e9fa2b60506265a8d7d.cl,A,1,1,2,0,2,0,1,0.5
964469be2e4916e50da0feafd3befcefb1f89d58.cl,A,0,0,0,0,0,0,0,0
96448f6317c3c21492f112938226391cc0742087.cl,A,36,2,22,11,7,0,0.318,1.64
964534b07542267dc83fa510e1dcf4b3d12c57de.cl,A,3,1,6,0,6,0,1,0.5
96457564cecb4a50f8b5b54baee84fa654d3dff9.cl,A,0,3,5,0,3,0,0.6,0
964738f23ff960431588b24905b20b98e3077aa1.cl,A,1,2,1,0,1,0,1,1
964799c3664cccdc3dea96cb5848221dc64bc18e.cl,A,1,0,5,0,5,0,1,0.2
9647c5c29ca98156c01a2ddbec8b875935205d61.cl,A,3,1,3,0,0,0,0,1
9649b154ee65def2a1af30653de396ee167bcb72.cl,A,2,1,4,1,2,0,0.5,0.5
9649e47f8fc747e817b36f9d5ddceb13144b2e77.cl,A,0,2,4,0,3,0,0.75,0
964a1254a3c4d698bfa68a4c8ff360542c377c80.cl,A,5,1,1,0,1,0,1,5
964b128f0285edfb7960b2793640d42ee9e5609e.cl,A,2,1,5,0,4,0,0.8,0.4
964bd73d8587a5de9818c6fe8577261d3bfa721a.cl,A,94,14,13,0,13,0,1,7.23
964df7c1ad34646f8e11c4392cc78979215952c2.cl,A,1,1,3,0,3,0,1,0.333
964e57b15358296757e400a914282f1309c7acfe.cl,A,1,1,5,0,5,0,1,0.2
964ed9f08aedd1e0f63c147fab0daa4491e641e8.cl,A,4,1,2,0,2,0,1,2
964f28dd0e71d973a05934faabe6121d23c52a81.cl,A,1,1,2,0,2,0,1,0.5
964f5fb5f24298f9c765a4139183aeb969520f14.cl,A,2,1,2,0,1,0,0.5,1
964f6fda10d9c5cb10d8fb9da6defaabe8755f02.cl,A,1,1,2,0,2,0,1,0.5
96505da10acc8a980583386cd5db42d9d1cd5dd8.cl,A,1,2,4,0,4,0,1,0.25
9651437846af4dbf46153b73d0bae19e4815cdbb.cl,A,45,1,25,0,4,0,0.16,1.8
9651b008a8982dd42658ed8dbaa3f63673edefef.cl,A,0,1,1,0,1,0,1,0
965382bac7f99b4febd5db7787dbb9300e31d3a6.cl,A,1,0,2,0,2,0,1,0.5
9653875428dd1bd7dc0134c97fb6c75e0107a9cb.cl,A,1,1,2,0,2,0,1,0.5
96539950899b41b4a7406fb8bdbd4c7c6babdf4e.cl,A,0,0,2,0,2,0,1,0
965735a8fcc12cd6e87b6972d7b0a5bfd4033a43.cl,A,4,1,6,0,5,0,0.833,0.667
9657843f9ba27880be0d1147b7424783e1af14da.cl,A,2,0,4,0,4,0,1,0.5
96579a2bf5764782d33e5e2c44b906e01579d61d.cl,A,3,1,6,0,6,0,1,0.5
9658ee837ad82e0e725d201855b5e7a83c729e29.cl,A,2,1,6,0,6,0,1,0.333
9658fcf2f424bb245e60ed085a5f83331404538c.cl,A,94,3,51,12,8,0,0.157,1.84
965910640e20e52943184cca2c761f6c2c91ec46.cl,A,3,3,4,0,2,0,0.5,0.75
9659a372b73f097ceb287d1392615c8bd01b6c03.cl,A,0,0,1,0,1,0,1,0
965a12754284a181b7c4d6bffc70f61ea75df5ab.cl,A,3,2,7,0,5,0,0.714,0.429
965a4857a707e395d3a274fe476dfc8531e535cc.cl,A,4,1,7,0,7,0,1,0.571
965c57c11722f960d6d8c61b74ebf698e6631d4c.cl,A,2,1,4,0,3,0,0.75,0.5
965cdd9b670dfff338658333158b406df87bc578.cl,A,3,1,5,0,3,0,0.6,0.6
965d72fd047e68a7a5a03eb94a91246d26d3b2c7.cl,A,1,1,3,0,1,0,0.333,0.333
965db27d1ad857913a92520a33fb5369b309070d.cl,A,1,0,3,0,3,0,1,0.333
965ee44e0571a55bcb2291801166a815b855e6e0.cl,A,3,1,6,0,3,0,0.5,0.5
965ef9e1b8fcc98c9a48c521a202b011b365be29.cl,A,0,1,2,0,2,0,1,0
965f04add2982cf03305df03d96b18c735bbbece.cl,A,2,0,4,0,3,0,0.75,0.5
965f9ce19ea0e445f4e6f89b5f00d5166f5b5dd1.cl,A,32666,159550977,159550948,32651,159551010,159551040,1,0.000205
966117b0490618130ba271786da2113ac94501c1.cl,A,0,1,2,0,2,0,1,0
96628e40c42fc054986199644fdc4741012a5353.cl,A,0,0,3,0,3,0,1,0
96629bde0d84152f63cc9ce976924d49d7ae1581.cl,A,1,1,4,0,3,0,0.75,0.25
966572c8194af401b3fcafb1ba78df43728860e1.cl,A,2,0,1,0,1,0,1,2
966695fefa2e6b401aa8226758b7102facf14260.cl,A,1,0,3,0,1,0,0.333,0.333
9667b6e507082b91bdd0b05404ea4c3bfb6ecb8b.cl,A,0,1,1,0,1,0,1,0
9669657431d69a1669a597fc1b60141299a82035.cl,A,2,2,4,0,1,0,0.25,0.5
966c3e05e879de42ff449aeff125ba90a3dbbfcd.cl,A,0,2,2,0,2,0,1,0
966d22aef3b9b3d33fdc69fd5c43018fb45e3e48.cl,A,3,2,7,0,6,0,0.857,0.429
966f2df16be4f485546a79d9d0d8b0a9aa0d8762.cl,A,0,1,2,0,1,0,0.5,0
966f2e3136ab1ab2414886d8c98a932427c6e8c0.cl,A,0,1,1,0,0,0,0,0
96704b2ec1422fab9d873fd51b905f508ada4264.cl,A,0,1,3,0,3,0,1,0
9671b669ef9bca30555fcfae1cb5a126971b4dfe.cl,A,3,1,4,0,3,0,0.75,0.75
967287a5c27c1817d6f6ecabd29a166e0c05c407.cl,A,2,1,4,0,3,0,0.75,0.5
96729d7b9e9ac8d411ad5e4947829c40b741b605.cl,A,1,0,3,0,3,0,1,0.333
967324e21dbc2f8a948c5fdc307592e5a1825133.cl,A,0,2,4,0,4,0,1,0
96734307cc2c916d9e39419a5dd1128da5c8596f.cl,A,2,1,2,0,2,0,1,1
96740bcfc4bc72ad0f92e1947b453f99790abbcd.cl,A,1,1,1,0,1,0,1,1
96741a0e69a3d4a863bdf275956c7de8b909cabb.cl,A,3,1,5,0,4,0,0.8,0.6
96778151396d22b5ce7a5d2a2ed352bc615d8528.cl,A,1,3,4,0,3,0,0.75,0.25
9677de047c24dfd96bb0edb9f3d9238506a90404.cl,A,1,1,5,0,4,0,0.8,0.2
9677f9e1bb479b6cfbed3467545a56b91f6b17a5.cl,A,0,1,3,0,1,0,0.333,0
967bab2637dbc1fef022211cc51856625c9f4f65.cl,A,2,2,4,0,4,0,1,0.5
967baeea760cf5e7f88b6942c53af82d780085ab.cl,A,0,2,2,0,2,0,1,0
967c4d02c806e375b16cf6fca7ffe280cf2998e4.cl,A,0,1,2,0,1,0,0.5,0
968176bc45f9294ad391bbcae9e2bd018346e8b3.cl,A,2,1,4,0,2,0,0.5,0.5
9683b50c816b5182d01f5c38ba197103ea057d00.cl,A,2,1,4,0,4,0,1,0.5
9685135f127ed57e1d4c0720eefae7030bf20339.cl,A,6,1,2,0,0,0,0,3
96879facc660ced740d55bd9aae4529ebe9ea596.cl,A,1,1,2,0,2,0,1,0.5
9688f8d628067ee982ec7ee33b28bcfcb20a9701.cl,A,1,0,3,0,3,0,1,0.333
968962fc148478577718009f7c20ee76cec2c0e9.cl,A,0,1,2,0,1,0,0.5,0
968c078ee2b44e4385b0f83c54e7eaffbd7f636f.cl,A,3,1,4,0,4,0,1,0.75
96906035c72e8f730c416150adfe9ed50d335bf5.cl,A,0,2,5,0,4,0,0.8,0
9692cdebdab24e6a841f00a45693fc75ced4d65a.cl,A,0,2,1,0,0,0,0,0
9692dbcbe87675ff7fc36372459ef52aa8e0d83b.cl,A,5,1,10,0,9,0,0.9,0.5
969358a95eb1910ccbe7c429f0d9d43d4b8869d9.cl,A,0,1,2,0,1,0,0.5,0
96935c18cafcc686d14cc9b63868a5a52026ef42.cl,A,5,1,6,0,6,0,1,0.833
9695aeb751062d884d2077cfb84312104d43a726.cl,A,2,1,3,0,2,0,0.667,0.667
9696cb925106465a2a094a2cd086ae324c61842c.cl,A,1,1,2,0,2,0,1,0.5
9696d33676511e37c55a34eeb8cb55a3596f982a.cl,A,0,2,5,0,1,0,0.2,0
96980210e657b9c6dc522149a94fc7e121cbfb00.cl,A,8,0,4,0,2,0,0.5,2
96997ad4f89517a95d0a97412d9ac4a508a7610d.cl,A,2,2,6,0,6,0,1,0.333
969bc3ab76b2cabc16739c043899360d4da3be7a.cl,A,3,2,5,0,4,0,0.8,0.6
969c8476993abf8c1174115e887a3c0afe596d61.cl,A,1,1,3,0,3,0,1,0.333
969e930c8ff1738c61fb2f9be30c2cf161e3650a.cl,A,1,0,3,0,2,0,0.667,0.333
969fc137bd16f559daf5b79d255b4e0471511278.cl,A,3,1,3,0,3,0,1,1
96a159e51d0e9446f2a4aedd72706cfcf88aced2.cl,A,1,0,3,0,3,0,1,0.333
96a23b6330ec9f978e3ee7c51c58e8fc3ce5cb9b.cl,A,1,0,3,0,3,0,1,0.333
96a2e616a3aa77c8977ecc9bba7a13fddb9c7cca.cl,A,1,0,3,0,3,0,1,0.333
96a439f93c5825154d08b519e4312a3fc78110bf.cl,A,3,1,7,0,7,0,1,0.429
96a52d1d8cb4be30e76079afe20b2d07c6eae280.cl,A,0,1,2,0,2,0,1,0
96a65d4ceaf4712171f08c1bd14a6ef77c282bcd.cl,A,3,1,2,0,0,0,0,1.5
96a6bc86c765155f13f55fa169d5dc817bd5c788.cl,A,1,1,1,0,1,0,1,1
96a7291b259673cd4925a35e1021464a3dea10e3.cl,A,0,0,2,0,1,0,0.5,0
96a7b766b465361ba804d30117f0ce03749e023c.cl,A,0,1,4,0,4,0,1,0
96a7c454bf00506cfa93a77f7400138b13109a7f.cl,A,1,1,2,0,2,0,1,0.5
96a7f3853907406fb4b8e2510cd0d869de41854d.cl,A,4,1,2,0,0,0,0,2
96a8b265afb0ef7167d39f4656586fa336dfbe81.cl,A,0,2,4,0,3,0,0.75,0
96a8bdd5b639366741a73d6f5a9887396d90d30d.cl,A,0,2,6,0,5,0,0.833,0
96abeaf7e110cfec92f627bc2a5add84fafc9257.cl,A,0,0,3,0,3,0,1,0
96ac07d5876258d968a66cdd810589c33b3c12bc.cl,A,0,1,3,0,2,0,0.667,0
96ad3e74bfe72b4e3cd42adaac3d382ea99b4355.cl,A,0,1,3,0,2,0,0.667,0
96b12e68ef357ab19be5e37a30aa99d69665a764.cl,A,0,1,1,0,1,0,1,0
96b2629f92ee279b58ec73883af5348b04e0e424.cl,A,0,1,3,0,2,0,0.667,0
96b3afb9e6581b10919cd72ef67adcbef2a8598f.cl,A,3,2,2,0,1,0,0.5,1.5
96b4495c408c4e15f0402e1f7c3d20b131ba6e05.cl,A,0,2,4,0,2,0,0.5,0
96b5914fcc9ecfb53b1ae3816f3fdd89630ad634.cl,A,0,1,2,0,1,0,0.5,0
96b5bdd51f75fba7eb74c514dde0ac742acf7e7f.cl,A,87,21,14,0,14,0,1,6.21
96b655bcf39d43d46b1cef3366eca19ca76d6860.cl,A,0,1,2,0,2,0,1,0
96b73897e3ed2743e2b8ccdf2c84a92c0ef4e59c.cl,A,0,1,3,0,3,0,1,0
96b774f2632a0fa5d50823fa3b10bd2876d90fb0.cl,A,3,2,6,0,5,0,0.833,0.5
96b926417d0e6d3b182a55065ba4777d3960b0e6.cl,A,1,1,4,0,4,0,1,0.25
96b953f3d17eed37eaf013de7be41468d54589c8.cl,A,3,1,6,0,5,0,0.833,0.5
96b9fabcbc1412d0140ea741f2fbccdf0bf35c8b.cl,A,3,1,1,0,1,0,1,3
96bb50eb4a978654e2459f0d6c6b75d1ff12db67.cl,A,1,1,2,0,2,0,1,0.5
96bc841df4e0491b35bbc0359dafa4f0c690cf62.cl,A,0,0,2,0,2,0,1,0
96bcbdf421b77a724230d9f9583f13ca8fe3a92b.cl,A,0,2,3,0,3,0,1,0
96c2aa375acb0d85e3c309b18496a8f52c7fa0eb.cl,A,0,2,2,0,1,1,0.5,0
96c323ceb4a60ad560fbecf02bf2ab52a4b855b4.cl,A,1,1,2,0,2,0,1,0.5
96c3e5a13ee292eadfded65b5b9d61604cddca8b.cl,A,2,0,1,0,1,0,1,2
96c40f61af2122e06e1c00ccd722b49485659737.cl,A,1,0,2,0,2,0,1,0.5
96c4b970c763488f24b09c462a11945f30a21fac.cl,A,2,1,2,0,1,0,0.5,1
96c576b9d85eca710bb8b7a2c868d58252429e9e.cl,A,0,0,3,0,3,0,1,0
96c5f83c9b4cdf246a76ec1a6e1648b8ba4777d7.cl,A,0,0,2,0,2,0,1,0
96c6fa8247dbdb8b1bd4ba5cea0a73afd13afc5d.cl,A,1,0,3,0,3,0,1,0.333
96c74e96898a27ba45998111dab413177afffcce.cl,A,3,2,5,0,4,0,0.8,0.6
96c767f4c6547257e638c1dfce77196252ccb3ff.cl,A,0,0,1,0,1,0,1,0
96c7898b0e20208efd0b19c968feb1f931c41697.cl,A,3,1,5,0,3,0,0.6,0.6
96c79bf7fd0723e228e71c885ac6e7bf53b4323d.cl,A,0,1,2,0,1,0,0.5,0
96c8420df721ff267e182cbad0f25a9ed595d696.cl,A,1,1,4,0,3,0,0.75,0.25
96c87b1e37c243a028d130dd08ebc18fb4d0b471.cl,A,4,0,1,0,1,0,1,4
96c989bf9e739ccd74efb7adfda72a930f81e65d.cl,A,0,1,2,0,1,0,0.5,0
96c9a2af67b3c7ed82092482196b7dd3ea7c62f1.cl,A,1,1,4,0,3,0,0.75,0.25
96c9c0ef62241a64536b63c115e9d33545585065.cl,A,3,1,5,0,1,0,0.2,0.6
96ca0dc89556970b05924b3593a5dcef403e8047.cl,A,3,1,7,0,7,0,1,0.429
96ca7ca316bf923ff8c6d01f3942c47b04ed7ff5.cl,A,1,1,6,0,5,0,0.833,0.167
96cac19c637e6a0253f9fa02838874ac6dc193e0.cl,A,3,1,8,0,7,0,0.875,0.375
96cd0dfda20a9ad0b985e7b0574087b4e986aae6.cl,A,1,0,3,0,3,0,1,0.333
96ce53022a3701ce4efe2e859def947e637c9f52.cl,A,0,0,1,0,1,0,1,0
96ced0e9d24b260650a12d14874f0a540323337d.cl,A,0,1,5,0,1,0,0.2,0
96cf81c06c4cf70e7d17ff78d3fd38c35da041d2.cl,A,2,1,1,0,1,0,1,2
96cfaa95093feb1611f4581c5e7db061185cba0e.cl,A,2,1,6,0,6,0,1,0.333
96d01c4c6518813a9f94b6ca674ced911b1a5b48.cl,A,2,1,2,0,0,0,0,1
96d136ecf6e317d337105bbc0d341ff37d0070a1.cl,A,1,1,3,0,3,0,1,0.333
96d1b18f738e8550ac0272805f99af8b1af0248b.cl,A,1,2,7,0,6,0,0.857,0.143
96d282f51b6b9031877ecb34770b7494d3f8885a.cl,A,1,1,2,0,2,0,1,0.5
96d2b2aa14e31caa12f31316a24a8d79900a8931.cl,A,0,0,2,0,1,0,0.5,0
96d34f8e57cd3449820f2f8e255f7baa8240df67.cl,A,2,1,3,0,3,0,1,0.667
96d406e3f30cdb9561d4b678d86dc1d70f2df3a4.cl,A,2,1,3,0,2,0,0.667,0.667
96d4b1c05d1f23695e64c896f848c94c224d7528.cl,A,2,1,7,0,6,0,0.857,0.286
96d4ff2fedfd669095d00933abb309e833769eb5.cl,A,0,2,3,0,2,0,0.667,0
96d76fcb379fe9a2b76e73d30f23663975b887dc.cl,A,3,0,5,0,3,0,0.6,0.6
96d84a37a40db0072a1ce90960a5983502ebbb0b.cl,A,2,1,3,0,1,0,0.333,0.667
96da3019be0274f056dbda789076f8a45880d34e.cl,A,1,1,1,0,1,0,1,1
96db56c5524750906847762675baab106152dab5.cl,A,1,1,1,0,1,0,1,1
96dd2b9e45f910441b10f9f996325e64ff1fb841.cl,A,1,0,3,0,3,0,1,0.333
96de80e35e3316071784d42b69227078c33a4601.cl,A,1,1,4,0,4,0,1,0.25
96dfa36e31fb39e96ef594a03498688e224808b3.cl,A,3,2,3,0,2,0,0.667,1
96dfe3802ebfe9e950e8318eece7f1aee4ce57df.cl,A,1,1,5,0,5,0,1,0.2
96e0daba679afa9c9ad87c29392f0bc168d35bc7.cl,A,1,1,1,0,1,0,1,1
96e231da43ab8b69d5b7d76b1866bffc2f8172a1.cl,A,2,2,8,0,7,0,0.875,0.25
96e45cbeb174751fbcc69a23339685fe56c842bc.cl,A,0,0,0,0,0,0,0,0
96e8b6e36cb3d3bfbab87df70956b7f67b52dcea.cl,A,3,2,6,0,4,0,0.667,0.5
96e9c28ab53b222e51a744a19d3b7fbcdf1b9d6c.cl,A,0,2,2,0,1,0,0.5,0
96e9fed7118873632662e0853a5a2b61746a3056.cl,A,1,1,4,0,4,0,1,0.25
96ea12deb22a9cfb60b991b6db6892977d7c8301.cl,A,0,0,0,0,0,0,0,0
96eade512aabbaf722b240642d5932ffecb96fa0.cl,A,2,2,6,0,4,0,0.667,0.333
96ed881e419bb75312c55111b9ad638510a47a7d.cl,A,0,2,3,0,3,0,1,0
96eed5cb3b8d1efe5774d5de0133dc4c20d62a66.cl,A,2,1,3,0,2,0,0.667,0.667
96f002affd20e5fd1de6f9283614ed6c3b46a71d.cl,A,1,0,2,0,2,0,1,0.5
96f11b3f230800fe09b726d652b97f2fec8048c9.cl,A,1,1,4,0,3,0,0.75,0.25
96f211d8d6bd03337f7b7fa6cd03d560f51cfa14.cl,A,0,0,2,0,2,0,1,0
96f2ac69d7d55728b283e77b534e0e767157e289.cl,A,1,0,2,0,0,0,0,0.5
96f37c2f61f8a64d6ba0623ff2673dd8f3402773.cl,A,1,1,4,0,4,0,1,0.25
96f64cd674c2778cfcc36997369a0eaf2c416823.cl,A,4,1,1,0,0,0,0,4
96f934f019a423a02580ae8d4ee7c05c4bb17a2c.cl,A,1,0,4,0,4,0,1,0.25
96f964451185b8b1a840b2812bc50a009a5d8605.cl,A,3,1,2,0,2,0,1,1.5
96fab49b57d6a640ce45b39f0a74fb779e40fd41.cl,A,0,1,3,0,2,0,0.667,0
96fc514cc9add5394fce91a0c96c7ea53431e943.cl,A,2,2,7,0,6,0,0.857,0.286
96fcec4337ab405e3ab8a9de24eb4c395936e51d.cl,A,4,1,5,0,5,0,1,0.8
96fd0ed3d2fe41bedd0d7a7359aadb5d0ac4885e.cl,A,1,1,3,0,3,0,1,0.333
96fd95e15cc6919f381e7805b73d0b156b156697.cl,A,1,0,4,0,4,0,1,0.25
96fdb64e4a058a0471388857082a76ab65bc2f3e.cl,A,2,1,1,0,1,0,1,2
96fe3c36c83ae7df93c70c13e3ead5faea94f61e.cl,A,0,1,2,0,1,0,0.5,0
9700d2f55547a648f3ba2e0152c1875378db8c28.cl,A,0,1,4,0,4,0,1,0
97016f3126465b089a1137bfff383b52d4f6ac95.cl,A,4,1,7,0,3,0,0.429,0.571
9703bea215a5104d4506fe3452e039c2a6f64899.cl,A,0,1,3,0,3,0,1,0
9704ee9f4b6ccf310424996df87ca203ab89576d.cl,A,1,1,2,0,1,0,0.5,0.5
970723abc55006cf696a1c1828a4dbe2324e3129.cl,A,1,0,3,0,3,0,1,0.333
9707e6694f15b61edae3e1474a5f2df2f18a1304.cl,A,3,1,3,0,3,0,1,1
970a4a629f515f4cee6bcd7f05c121ded1ca5d07.cl,A,2,0,4,0,4,0,1,0.5
970ad1c267b12b51bd828285dfc1d4ab68972d72.cl,A,2,2,10,0,10,0,1,0.2
970b6cd76bbf1beb5514604903f88679938ad3dc.cl,A,3,1,6,0,6,0,1,0.5
970c129c019618953a8f1eef728e590de40274f0.cl,A,0,1,3,0,3,0,1,0
970c7c9cf83d8e0a8b26e60e59ec5b82b60d351a.cl,A,4,0,2,0,1,0,0.5,2
970d69385ab2b9d529da1d9722a7e5e3aba55f77.cl,A,0,2,4,0,3,0,0.75,0
970dd5838aa2bb5b16fa5bd3c6bdd72671f23b7f.cl,A,0,0,2,0,2,0,1,0
970e740da6d416e08e5a2255b8cb0d7999672118.cl,A,1,0,2,0,2,0,1,0.5
970e9d9a48e287354de5f129b2bd6141ef34c59a.cl,A,1,2,3,0,2,0,0.667,0.333
9710712a35b92ba92957eaa3f682a501fccf40fc.cl,A,0,2,4,0,4,0,1,0
9710b81e59efcdbb3e2b2d17cf9f3ae18938c812.cl,A,0,0,0,0,0,0,0,0
97125d5b9398cf1a382c8ce13bbb99102cf1db2c.cl,A,0,1,1,0,1,0,1,0
971300f53f78447b5bbac8c95cf64b892de0c142.cl,A,1,1,4,0,3,0,0.75,0.25
97142f5dd2d9a4d72e13c5922c6346a75b34eca5.cl,A,0,2,2,0,2,0,1,0
971526dd36c5c6540589d7ef73c882f0e0709797.cl,A,2,1,4,0,3,0,0.75,0.5
9715854f3c0f0c5e5ecce4199c4cef27e2e670c4.cl,A,0,1,3,0,3,0,1,0
9717113faec26023125e34ffc97d49854fc2ccbd.cl,A,4,0,7,0,7,0,1,0.571
971976932772f090d915fedf5acb26db9887c21f.cl,A,39,2,25,14,8,0,0.32,1.56
9719e39b4c344e0be8f699c79aeb79a3f2e6228f.cl,A,1,0,3,0,3,0,1,0.333
971aedf5c477e54eaa3abbab8291d7cb700d3b01.cl,A,2,2,2,0,1,0,0.5,1
971b0754e5a2b5dde74909b1dde7ee6f438b5e3a.cl,A,0,0,0,0,0,0,0,0
971b4d1bf6536c5eb17c78d984f82c7a768828cb.cl,A,1,1,4,0,3,0,0.75,0.25
971b5fd9003d166375d7c920031b4f4afe4c0063.cl,A,3,1,5,0,5,0,1,0.6
971df2dd9595980630e912ff03ed775482b00b7d.cl,A,0,1,3,0,3,0,1,0
971e69ac6235ed33ea4bf1f7eb886cc87272a5a3.cl,A,0,2,4,0,2,0,0.5,0
9722223d09e6bd78ef8164934171461feed18ad6.cl,A,0,1,3,0,3,0,1,0
9722767f2c03d4e53dcb436fb275ff986b7223da.cl,A,1,1,6,0,6,0,1,0.167
9723556942f5537372c4efd23338cae4edbe2edd.cl,A,3,1,6,0,5,0,0.833,0.5
9724a8c577f95b5b0588be61fe30cdfcf3b048f4.cl,A,0,1,2,0,0,0,0,0
9727657282b893276f3346dc3ba0d4aa66872d11.cl,A,2,0,5,0,5,0,1,0.4
9727a9a3964e0128401e0ec21ad05d8c9137dba9.cl,A,0,1,3,0,2,0,0.667,0
9727f8027f192340af28c5ffcdbe7d680889fcf7.cl,A,6,1,3,0,3,0,1,2
9729eb7169b29d4793da7483f1569b7ef8a0160f.cl,A,0,0,2,0,2,0,1,0
9729fb474df3712d5cabd02952b54390cf5e4928.cl,A,0,0,2,0,2,0,1,0
972a43f38f1ab9839dbc8f8397ecd089e45e4f0c.cl,A,2,1,3,0,2,0,0.667,0.667
972a4e653ab56f79ca029ff0b2851c9355757861.cl,A,3,1,6,0,5,0,0.833,0.5
972b561bfbd4e64637b928491fb8a643bae284d8.cl,A,0,1,3,0,2,0,0.667,0
972d1828f2e0517b84d58d647f320e53e1f4df24.cl,A,1,1,2,0,2,0,1,0.5
972f0810a8240f931ca101bec6bb730eb1be9104.cl,A,3,1,5,0,5,0,1,0.6
9732df76a743d69a9e74bbaa6793bedb81ed6967.cl,A,2,0,6,0,6,0,1,0.333
97356a7451a0559cc77853bcaa5498e4dc86ccc0.cl,A,2,1,6,0,6,0,1,0.333
9737d4d235d70cbf3cfc852a6272ea8d6d04736b.cl,A,1,2,6,0,5,0,0.833,0.167
973a8169ca7203697bcd2944f69480a6da72f7ee.cl,A,3,1,6,0,5,0,0.833,0.5
973ba1456b3d5e6c05dfb4458a49b2abafeb7464.cl,A,6,2,4,0,4,0,1,1.5
973d4ca75ce7151b8b523a7c8899f6b5588e8929.cl,A,2,1,4,0,2,0,0.5,0.5
973e52f4769c4424d09fa7074bf8f462bdd0ebf8.cl,A,0,1,4,0,3,0,0.75,0
973e6fc66037fd0918969c9398fa4187ef079941.cl,A,1,1,5,0,4,0,0.8,0.2
973eaadd028a339bd65e1254e4e05d0d2ccb01cc.cl,A,5,1,5,0,4,0,0.8,1
973f1c85cf5fec4ac9adfa732b50c712194c7a3c.cl,A,0,0,3,0,3,0,1,0
973fcf1b781f1f78917c9401a85465b072f2ebc4.cl,A,2,1,5,0,5,0,1,0.4
9740cf8a039461fb4d77f4c2f38b1647c0dfb3b2.cl,A,0,0,2,0,2,0,1,0
97421c5d7497289cf246c1ff8a6cb9725abae221.cl,A,1,2,4,0,4,0,1,0.25
97446a71bfe38cd13df2b9ffe74acf3220f82358.cl,A,0,3,3,0,3,0,1,0
9746c8012af1bcfd20542dfd0f9535fc2c69cd11.cl,A,0,0,0,0,0,0,0,0
97470271754cfe1e69ec27fbb05e316deebef4ed.cl,A,2,2,4,0,4,0,1,0.5
9748188b2aac8c04670d88323d99e5581ae63c0d.cl,A,2,1,6,0,6,0,1,0.333
97486c889506c947a0e9f9cc7d9b96d1a7000aac.cl,A,0,0,2,0,2,0,1,0
974965f6d040c9d3822ba1fa3a77caaccf1e826d.cl,A,1,2,2,0,1,0,0.5,0.5
974fd4f52561f322f95c20c17fc5e8a34a3540d9.cl,A,2,1,1,0,1,0,1,2
97526ea711f8d2da66d9952f320d3997920cacf9.cl,A,1,1,3,0,3,0,1,0.333
9753fb67274259ca6df55da5b3e8f5463ac38280.cl,A,3,0,10,0,10,0,1,0.3
97593df4c3da5d49b5f18d23712f2cc508afd36b.cl,A,0,0,2,0,2,0,1,0
9759b7531d2aa01e617574138ffe1b6d55db67fd.cl,A,2,1,2,0,2,0,1,1
975a24b035a2815fb931c1396ae2e94e357cc3fd.cl,A,0,2,4,0,3,0,0.75,0
975aa4214c75e6b1189ca62b922a07d73bd7bd0a.cl,A,2,1,3,0,2,0,0.667,0.667
975adf934eb5be2c74c33a97158f605e0a4303df.cl,A,2,2,3,0,3,0,1,0.667
975be971553ff4db3b6a3203ac941974a03e64e2.cl,A,2,1,5,0,4,0,0.8,0.4
975c21fb202f4cb2091c301fe6567909477df7d0.cl,A,2,1,6,0,6,0,1,0.333
975cce4b52a47f2fa13ed7ba6b69a92b58ab0a84.cl,A,2,1,6,0,6,0,1,0.333
975ce3a2d042ef690939b930b00e3aa01040913f.cl,A,0,1,1,0,1,0,1,0
975e02a0d6b628a432a9dba333cda38293de3d88.cl,A,2,2,4,0,2,0,0.5,0.5
9760a06bb735e44d730a32c4d090ca5b66b7b7b7.cl,A,2,1,5,0,4,0,0.8,0.4
9760ed0c4b29753f186aa360a744009b7194862d.cl,A,2,1,4,0,4,0,1,0.5
976591eab7bbf82d0532964bbc0a609d5b45e631.cl,A,2,1,5,0,5,0,1,0.4
97672c628d38959a1ec5bec3a2638eda51479319.cl,A,1,2,3,0,2,0,0.667,0.333
97674fa8c0fb147089636daf1ddf098db0af391e.cl,A,2,0,4,0,4,0,1,0.5
9768ceaee5a813797e79ed40e10d34beafca2699.cl,A,1,1,4,0,4,0,1,0.25
9769712847ff78e08ecbebaeb0d91988e023c12e.cl,A,5,3,3,0,1,0,0.333,1.67
9769a0f0891ff0bc05d3d57fe151823000b8463a.cl,A,1,1,2,0,2,0,1,0.5
